-0.005981,-0.03018,0.31717,0.80665,-0.48784,-0.053912,1.5708,-0.16702,8.3509e-05,0.73496,4.4524e-11,-0.022623,-0.31092,-0.79524,0.48432,-0.0029509,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.006026,-0.030747,0.31721,0.80667,-0.48783,-0.054405,1.5708,-0.16702,8.3509e-05,0.73496,4.4547e-11,-0.023115,-0.31089,-0.79519,0.48429,-0.0035412,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0060706,-0.031318,0.31724,0.80669,-0.48782,-0.054903,1.5708,-0.16702,8.3509e-05,0.73496,-8.1143e-12,-0.023611,-0.31087,-0.79513,0.48427,-0.0041348,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.006115,-0.031893,0.31728,0.80671,-0.48782,-0.055404,1.5708,-0.16702,8.3509e-05,0.73496,4.4592e-11,-0.024111,-0.31084,-0.79508,0.48424,-0.0047317,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0061591,-0.032472,0.31731,0.80673,-0.48781,-0.055908,1.5708,-0.16702,8.3509e-05,0.73496,4.4615e-11,-0.024614,-0.31081,-0.79502,0.48421,-0.0053317,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0062029,-0.033054,0.31735,0.80674,-0.4878,-0.056417,1.5708,-0.16702,8.3509e-05,0.73496,4.3341e-11,-0.025121,-0.31078,-0.79496,0.48418,-0.005935,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0062463,-0.03364,0.31738,0.80675,-0.48778,-0.056929,1.5708,-0.16702,8.3509e-05,0.73496,4.3332e-11,-0.025631,-0.31075,-0.7949,0.48414,-0.0065413,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0062895,-0.034229,0.31741,0.80676,-0.48777,-0.057445,1.5708,-0.16702,8.3509e-05,0.73496,4.4674e-11,-0.026145,-0.31072,-0.79483,0.48411,-0.0071509,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0063324,-0.034822,0.31744,0.80677,-0.48776,-0.057964,1.5708,-0.16702,8.3509e-05,0.73496,-1.0373e-11,-0.026663,-0.31069,-0.79477,0.48408,-0.0077635,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.006375,-0.035418,0.31747,0.80677,-0.48774,-0.058487,1.5708,-0.16702,8.3509e-05,0.73496,-8.4182e-12,-0.027184,-0.31066,-0.7947,0.48404,-0.0083793,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0064174,-0.036018,0.31749,0.80677,-0.48773,-0.059013,1.5708,-0.16702,8.3509e-05,0.73496,4.4279e-11,-0.027709,-0.31063,-0.79464,0.48401,-0.0089981,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0064594,-0.036621,0.31752,0.80677,-0.48771,-0.059544,1.5708,-0.16702,8.3509e-05,0.73496,4.2832e-11,-0.028237,-0.31059,-0.79457,0.48397,-0.0096199,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0065011,-0.037228,0.31754,0.80677,-0.48769,-0.060077,1.5708,-0.16702,8.3509e-05,0.73496,-8.3833e-12,-0.028769,-0.31056,-0.79449,0.48394,-0.010245,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0065426,-0.037838,0.31757,0.80676,-0.48767,-0.060614,1.5708,-0.16702,8.3509e-05,0.73496,-9.8858e-12,-0.029304,-0.31052,-0.79442,0.4839,-0.010873,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0065838,-0.038452,0.31759,0.80675,-0.48765,-0.061155,1.5708,-0.16702,8.3509e-05,0.73496,4.2778e-11,-0.029843,-0.31049,-0.79434,0.48386,-0.011504,-1.57,0.16702,0,-0.73488,0.034907,0,0
